8 3700
4 4 5 38 70 52 6 5 
5 4 5 50 42 60 4 5 
5 4 6 46 47 32 6 6 
5 4 5 54 41 59 2 4 
6 3 4 62 58 37 4 4 
4 5 6 34 53 45 5 3 
5 5 5 47 48 55 3 3 
4 4 5 46 51 64 5 6 
6 4 4 48 36 37 3 4 
6 4 5 65 54 34 5 3 
3 4 5 58 39 52 5 4 
3 3 5 60 41 58 5 5 
4 5 5 58 26 47 5 4 
5 4 5 47 47 41 5 5 
5 5 4 47 32 56 4 3 
4 3 4 44 40 50 4 5 
5 5 3 36 37 44 4 4 
4 5 5 50 58 44 3 6 
5 4 5 58 52 58 4 4 
5 4 5 46 38 63 3 5 
4 6 5 39 50 55 5 5 
4 4 6 26 32 57 3 4 
6 4 5 60 30 63 4 5 
4 5 4 32 50 52 5 6 
5 4 3 45 78 40 4 5 
6 5 4 48 43 45 4 6 
5 4 5 51 45 36 5 4 
4 5 5 49 33 36 4 2 
3 5 5 56 33 36 5 5 
5 4 4 52 31 57 4 4 
5 6 4 56 65 49 5 4 
6 4 5 58 49 68 2 5 
4 4 6 54 56 39 4 4 
5 4 4 47 45 48 3 5 
6 3 3 61 36 45 4 5 
4 6 4 57 73 63 6 5 
3 7 5 40 58 40 5 5 
4 5 3 26 38 34 5 6 
5 2 4 44 46 57 6 4 
2 3 3 40 47 44 6 5 
5 6 5 52 36 49 5 5 
5 5 3 51 34 55 4 5 
3 5 6 47 56 40 4 4 
5 5 5 35 40 51 4 5 
5 3 5 44 44 63 4 5 
6 4 4 55 67 56 4 4 
5 4 5 41 40 61 5 6 
4 6 4 59 50 43 4 5 
4 3 7 77 43 55 6 5 
5 5 5 67 60 49 5 6 
5 4 5 52 67 57 6 5 
4 4 4 46 34 44 5 4 
6 5 4 51 67 49 7 6 
4 3 5 54 53 72 4 6 
6 5 3 52 64 57 5 4 
4 5 5 34 52 44 5 5 
5 4 4 43 53 47 3 6 
5 4 4 50 55 29 5 5 
5 4 6 63 44 43 5 4 
4 4 3 56 56 24 6 5 
5 6 3 40 37 49 4 5 
5 4 4 47 58 50 5 3 
4 6 5 47 44 63 5 3 
5 5 6 64 43 30 3 3 
4 6 4 58 48 53 5 4 
2 3 4 16 46 54 3 4 
5 3 5 64 55 42 6 5 
4 5 4 34 55 50 4 5 
5 4 5 55 41 45 5 4 
4 5 5 55 35 58 5 4 
4 7 5 62 45 51 6 5 
4 4 4 24 53 61 4 4 
5 6 4 61 47 56 5 5 
4 4 4 42 64 43 5 3 
4 4 4 53 59 47 4 5 
5 4 4 41 55 43 4 5 
5 5 6 60 51 53 5 4 
4 6 4 53 52 42 6 5 
5 4 5 58 57 48 3 4 
5 5 5 59 54 42 5 5 
4 5 5 24 44 58 5 4 
6 3 5 41 32 32 4 5 
5 4 6 37 51 29 3 6 
6 3 4 44 56 36 4 4 
5 5 7 34 42 58 5 6 
7 4 4 51 51 34 4 5 
4 4 6 49 57 54 2 3 
4 5 5 47 52 52 3 3 
5 5 4 45 75 44 3 5 
4 5 4 60 55 57 4 5 
6 6 4 57 51 47 5 6 
4 5 5 59 40 60 2 4 
5 4 5 49 67 53 4 5 
3 6 6 70 29 43 5 5 
4 7 6 61 42 44 4 4 
5 4 3 60 56 48 5 7 
4 4 6 61 52 52 4 3 
3 6 5 58 37 40 5 6 
5 4 5 62 73 39 5 4 
5 5 3 56 39 45 6 3 
4 4 5 55 49 38 5 5 
2 5 6 55 43 48 3 4 
3 6 5 32 34 30 5 5 
4 2 4 56 57 79 4 4 
5 6 5 37 54 40 6 4 
5 4 3 53 47 51 4 3 
5 4 3 42 30 41 4 4 
3 5 4 43 41 27 4 5 
4 6 5 54 59 48 6 1 
3 5 4 66 34 60 5 2 
3 3 5 41 56 45 5 3 
6 4 4 58 62 37 4 2 
3 5 3 61 41 52 5 4 
3 4 5 52 68 49 5 5 
4 5 5 74 56 44 4 5 
3 6 6 41 49 61 6 5 
