8 750
1 9 3 87 35 95 5 2 
4 7 4 19 78 18 4 4 
3 7 4 39 15 61 5 2 
2 9 8 54 43 82 2 2 
1 2 5 44 89 48 4 6 
3 1 8 90 92 91 7 2 
6 1 8 56 87 34 8 6 
4 8 5 94 47 62 7 8 
4 2 7 74 89 16 7 8 
4 1 2 47 18 70 6 8 
8 7 6 90 89 53 2 4 
4 7 2 16 22 52 7 3 
4 9 6 71 91 42 8 8 
4 1 5 53 50 54 7 9 
3 2 1 17 97 46 3 9 
8 2 2 27 40 61 4 6 
4 4 4 64 48 23 7 10 
7 4 8 83 81 43 1 5 
6 6 6 81 43 42 4 4 
7 2 3 70 86 38 2 6 
1 9 4 56 41 33 3 8 
2 6 1 51 43 24 7 6 
1 8 6 35 47 38 5 7 
8 3 5 43 14 16 2 6 
8 4 8 36 26 42 9 6 
4 5 6 95 46 14 5 6 
7 8 2 19 69 85 6 6 
9 1 9 27 97 57 3 7 
6 8 8 69 75 67 4 5 
6 3 8 49 92 34 9 2 
4 8 9 39 57 58 8 9 
6 3 9 63 21 32 8 2 
2 8 6 66 85 70 4 8 
7 2 1 70 66 50 6 1 
4 8 4 69 61 15 7 3 
4 2 1 90 99 63 1 7 
5 6 9 49 71 28 5 3 
9 3 9 52 21 96 8 2 
1 8 1 96 67 61 2 2 
8 5 6 55 57 20 9 7 
3 4 4 84 31 21 7 6 
2 8 1 19 26 42 8 7 
6 6 4 24 36 25 3 7 
4 8 6 40 49 72 8 8 
8 3 3 25 58 16 10 7 
2 2 4 79 29 49 1 9 
1 3 5 81 33 29 3 4 
2 9 7 65 61 42 9 2 
2 8 7 11 77 20 9 6 
4 4 2 39 11 92 8 4 
7 8 8 21 40 94 4 4 
1 6 7 85 54 83 6 4 
4 4 3 92 66 77 2 7 
3 6 8 38 64 21 4 2 
3 2 2 77 16 51 9 3 
2 7 1 86 23 20 8 9 
1 1 8 22 82 30 4 6 
6 1 9 83 47 12 1 9 
8 7 8 31 74 63 3 3 
1 5 4 93 12 56 4 8 
8 6 3 66 68 67 3 1 
