8 150
2 2 28 68 73 2 2 2 
8 8 48 88 93 8 8 8 
7 7 28 68 73 7 7 7 
4 4 25 65 70 4 4 4 
3 3 41 81 86 3 3 3 
0 0 14 54 59 0 0 0 
4 4 22 62 67 4 4 4 
3 3 28 68 73 3 3 3 
4 4 17 57 62 4 4 4 
2 2 33 73 78 2 2 2 
7 7 63 103 108 7 7 7 
7 7 29 69 74 7 7 7 
5 5 26 66 71 5 5 5 
4 4 32 72 77 4 4 4 
8 8 20 60 65 8 8 8 
0 0 29 69 74 0 0 0 
4 4 0 27 32 4 4 4 
6 6 24 64 69 6 6 6 
8 8 43 83 88 8 8 8 
1 1 48 88 93 1 1 1 
1 1 21 61 66 1 1 1 
8 8 44 84 89 8 8 8 
9 9 54 94 99 9 9 9 
9 9 25 65 70 9 9 9 
8 8 25 65 70 8 8 8 
4 4 37 77 82 4 4 4 
1 1 61 101 106 1 1 1 
6 6 23 63 68 6 6 6 
1 1 22 62 67 1 1 1 
7 7 40 80 85 7 7 7 
3 3 60 100 105 3 3 3 
0 0 25 65 70 0 0 0 
1 1 38 78 83 1 1 1 
4 4 26 66 71 4 4 4 
3 3 37 77 82 3 3 3 
0 0 46 86 91 0 0 0 
9 9 19 59 64 9 9 9 
4 4 20 60 65 4 4 4 
2 2 21 61 66 2 2 2 
4 4 39 79 84 4 4 4 
7 7 34 74 79 7 7 7 
7 7 23 63 68 7 7 7 
2 2 31 71 76 2 2 2 
6 6 12 52 57 6 6 6 
5 5 0 33 38 5 5 5 
8 8 51 91 96 8 8 8 
2 2 39 79 84 2 2 2 
3 3 35 75 80 3 3 3 
4 4 36 76 81 4 4 4 
4 4 17 57 62 4 4 4 
3 3 8 48 53 3 3 3 
7 7 40 80 85 7 7 7 
3 3 48 88 93 3 3 3 
8 8 29 69 74 8 8 8 
9 9 22 62 67 9 9 9 
2 2 25 65 70 2 2 2 
6 6 31 71 76 6 6 6 
4 4 16 56 61 4 4 4 
4 4 22 62 67 4 4 4 
6 6 44 84 89 6 6 6 
1 1 16 56 61 1 1 1 
8 8 26 66 71 8 8 8 
7 7 17 57 62 7 7 7 
2 2 18 58 63 2 2 2 
8 8 18 58 63 8 8 8 
4 4 8 48 53 4 4 4 
6 6 28 68 73 6 6 6 
6 6 19 59 64 6 6 6 
8 8 55 95 100 8 8 8 
3 3 38 78 83 3 3 3 
7 7 65 105 110 7 7 7 
9 9 17 57 62 9 9 9 
0 0 41 81 86 0 0 0 
8 8 24 64 69 8 8 8 
5 5 25 65 70 5 5 5 
6 6 36 76 81 6 6 6 
3 3 42 82 87 3 3 3 
2 2 5 45 50 2 2 2 
5 5 18 58 63 5 5 5 
1 1 32 72 77 1 1 1 
9 9 45 85 90 9 9 9 
8 8 25 65 70 8 8 8 
5 5 16 56 61 5 5 5 
2 2 35 75 80 2 2 2 
5 5 48 88 93 5 5 5 
1 1 43 83 88 1 1 1 
0 0 10 50 55 0 0 0 
7 7 38 78 83 7 7 7 
7 7 15 55 60 7 7 7 
9 9 33 73 78 9 9 9 
1 1 11 51 56 1 1 1 
1 1 43 83 88 1 1 1 
9 9 22 62 67 9 9 9 
1 1 42 82 87 1 1 1 
4 4 31 71 76 4 4 4 
5 5 50 90 95 5 5 5 
9 9 19 59 64 9 9 9 
5 5 3 43 48 5 5 5 
8 8 6 46 51 8 8 8 
4 4 9 49 54 4 4 4 
1 1 42 82 87 1 1 1 
7 7 17 57 62 7 7 7 
4 4 31 71 76 4 4 4 
9 9 9 49 54 9 9 9 
7 7 11 51 56 7 7 7 
7 7 40 80 85 7 7 7 
3 3 24 64 69 3 3 3 
8 8 42 82 87 8 8 8 
7 7 32 72 77 7 7 7 
1 1 34 74 79 1 1 1 
3 3 20 60 65 3 3 3 
6 6 3 43 48 6 6 6 
7 7 13 53 58 7 7 7 
6 6 24 64 69 6 6 6 
9 9 24 64 69 9 9 9 
2 2 23 63 68 2 2 2 
2 2 38 78 83 2 2 2 
4 4 38 78 83 4 4 4 
3 3 29 69 74 3 3 3 
8 8 12 52 57 8 8 8 
9 9 27 67 72 9 9 9 
9 9 27 67 72 9 9 9 
3 3 15 55 60 3 3 3 
7 7 29 69 74 7 7 7 
3 3 27 67 72 3 3 3 
9 9 33 73 78 9 9 9 
0 0 51 91 96 0 0 0 
9 9 8 48 53 9 9 9 
3 3 43 83 88 3 3 3 
2 2 36 76 81 2 2 2 
8 8 0 33 38 8 8 8 
1 1 46 86 91 1 1 1 
9 9 47 87 92 9 9 9 
0 0 38 78 83 0 0 0 
2 2 19 59 64 2 2 2 
5 5 52 92 97 5 5 5 
1 1 30 70 75 1 1 1 
8 8 69 109 114 8 8 8 
8 8 35 75 80 8 8 8 
3 3 25 65 70 3 3 3 
1 1 28 68 73 1 1 1 
4 4 48 88 93 4 4 4 
4 4 30 70 75 4 4 4 
1 1 37 77 82 1 1 1 
5 5 32 72 77 5 5 5 
2 2 16 56 61 2 2 2 
2 2 33 73 78 2 2 2 
2 2 37 77 82 2 2 2 
4 4 0 32 37 4 4 4 
2 2 10 50 55 2 2 2 
