8 5650
1 5 0 55 68 6 0 1 
6 5 15 64 30 3 4 0 
2 8 71 48 30 3 3 3 
7 9 37 41 29 4 3 2 
7 0 38 24 67 8 4 0 
7 1 21 45 51 0 9 5 
4 7 17 79 55 9 2 7 
2 0 21 57 81 0 1 1 
0 2 34 68 81 2 3 9 
6 6 29 56 49 9 3 6 
1 2 40 35 55 2 9 8 
9 8 19 24 50 6 7 2 
4 5 47 60 24 8 8 5 
7 2 45 76 67 0 9 5 
5 1 6 25 45 3 6 6 
8 5 39 53 50 4 8 2 
1 0 7 54 0 4 3 0 
1 7 33 60 46 5 1 4 
1 9 1 32 49 6 0 4 
3 5 31 76 24 7 0 2 
6 4 32 75 79 2 8 0 
9 7 52 17 44 0 6 2 
6 0 32 52 63 5 0 8 
0 2 41 45 37 6 0 8 
9 7 33 61 28 4 8 8 
8 8 40 85 12 0 3 8 
6 0 7 56 62 9 3 1 
4 9 35 48 55 2 1 8 
6 4 40 73 57 2 5 2 
7 6 58 85 54 3 4 8 
1 4 2 53 65 5 5 7 
4 4 13 36 14 1 1 9 
5 4 25 94 28 9 8 2 
1 0 24 58 41 2 3 7 
6 5 36 37 84 9 5 1 
3 5 52 38 34 1 9 4 
8 4 49 54 3 6 2 6 
5 0 26 42 97 5 0 3 
1 1 11 66 38 0 8 7 
5 1 37 52 62 7 7 1 
7 1 27 62 81 5 4 8 
2 3 28 96 59 2 5 2 
3 3 46 40 28 0 2 3 
8 6 21 40 34 5 2 1 
3 4 42 52 44 5 8 5 
7 8 0 39 54 5 6 1 
9 2 49 59 63 6 8 0 
8 2 0 59 77 3 4 4 
4 0 25 25 73 1 6 6 
6 0 0 39 21 5 5 4 
9 3 37 79 59 2 3 0 
8 0 21 33 67 8 1 0 
8 2 22 41 11 8 5 6 
1 7 0 86 48 9 3 6 
5 2 37 102 42 9 8 0 
7 2 23 41 76 1 8 0 
3 2 49 33 47 4 7 1 
4 0 41 24 93 9 7 7 
8 1 33 56 36 7 4 1 
5 6 0 27 78 7 3 7 
0 6 38 38 18 8 3 3 
4 5 9 93 57 1 9 3 
4 0 53 51 43 1 3 2 
8 9 23 48 60 5 7 8 
1 6 8 81 75 8 7 8 
7 2 47 75 86 0 7 0 
6 9 0 68 37 1 2 4 
4 4 59 48 81 8 0 6 
0 1 35 46 39 8 4 3 
4 0 67 28 51 0 5 7 
3 0 0 58 52 2 1 4 
6 8 54 7 53 1 6 5 
2 5 34 26 40 4 8 3 
2 5 51 15 64 8 5 8 
0 8 33 69 66 3 7 0 
1 1 77 60 15 5 6 3 
7 7 19 57 64 0 5 0 
6 0 26 31 51 7 4 7 
5 4 35 23 67 4 8 2 
0 8 48 58 68 7 7 3 
2 6 28 68 43 4 5 8 
5 2 52 38 60 9 0 0 
3 8 0 29 39 0 9 1 
2 0 38 36 74 6 1 1 
8 3 28 46 59 9 3 5 
1 7 24 27 46 9 9 5 
0 8 41 45 58 8 5 1 
0 6 28 29 61 3 0 6 
0 6 62 87 37 4 1 6 
5 5 9 40 73 4 6 4 
1 7 42 23 48 4 7 9 
1 2 44 14 29 4 3 0 
9 2 24 36 67 1 6 8 
1 7 17 88 74 8 7 5 
1 1 0 45 52 3 1 3 
5 6 48 70 29 3 3 6 
7 6 49 85 68 2 2 5 
4 1 3 24 52 0 2 6 
3 2 47 49 65 8 2 9 
9 4 39 83 60 2 7 9 
8 5 21 22 80 7 9 1 
9 1 39 45 66 3 3 7 
2 2 24 59 53 2 6 8 
2 4 60 93 35 3 7 1 
5 3 22 59 69 7 2 4 
4 9 41 54 105 3 0 2 
0 0 10 95 36 9 8 4 
3 5 15 51 38 4 1 5 
1 2 45 64 31 7 6 0 
4 7 21 36 59 6 0 6 
4 7 26 48 49 8 0 5 
8 9 30 72 52 0 9 6 
6 9 64 45 69 5 4 4 
9 1 0 73 72 3 4 1 
9 2 1 66 72 1 9 3 
1 9 54 59 24 1 3 7 
5 1 53 1 70 0 3 4 
9 6 32 15 18 0 5 5 
0 2 33 76 39 8 2 9 
0 3 25 35 40 9 8 3 
1 2 24 54 73 2 0 1 
5 2 28 24 51 4 5 8 
0 5 21 21 43 7 0 7 
9 9 52 61 52 3 8 9 
9 0 25 52 56 8 9 6 
9 3 30 81 58 9 4 8 
3 1 24 72 46 1 3 9 
2 9 34 34 77 1 5 2 
2 0 64 84 54 1 3 1 
6 2 66 65 55 1 9 0 
4 5 25 57 84 8 7 4 
2 5 28 41 18 9 8 1 
5 6 48 38 31 2 7 3 
3 5 33 74 57 5 8 2 
7 0 21 43 98 7 9 8 
5 2 21 9 69 3 6 1 
8 9 39 34 50 7 7 6 
3 9 40 5 72 6 3 9 
1 2 10 34 49 8 7 7 
8 2 27 48 38 6 3 2 
1 9 37 45 66 2 3 2 
6 7 53 40 37 5 2 0 
1 9 24 25 103 1 8 8 
1 9 48 27 45 9 1 3 
4 7 25 74 82 1 9 4 
1 4 8 82 57 9 5 6 
4 4 40 46 72 3 9 5 
0 8 51 33 64 7 7 9 
9 9 40 45 40 0 1 8 
3 8 38 34 59 1 9 5 
8 2 58 58 26 7 3 8 
9 9 43 33 67 8 6 7 
0 0 5 46 18 3 5 0 
4 9 9 79 43 5 5 2 
0 8 16 0 46 7 9 3 
3 1 18 58 68 6 3 4 
9 8 25 36 62 1 2 9 
5 6 17 77 85 0 2 1 
7 5 45 40 63 4 9 4 
7 5 45 86 34 5 3 0 
6 9 47 40 31 0 2 4 
4 4 22 57 61 0 6 9 
4 2 19 33 60 2 6 8 
8 2 35 61 64 4 7 5 
5 3 47 70 68 9 3 3 
9 6 32 23 53 8 9 5 
2 7 14 48 51 9 2 0 
0 4 45 57 48 1 6 4 
8 4 56 63 43 0 8 7 
4 5 29 83 92 1 5 0 
2 3 50 54 53 4 6 9 
0 2 26 62 61 4 9 7 
2 2 23 16 57 0 2 0 
6 4 27 53 106 4 9 8 
9 4 13 60 62 0 9 3 
8 0 37 83 41 4 3 8 
2 6 0 36 20 2 4 7 
4 4 25 59 17 8 4 0 
2 3 0 53 65 5 1 7 
4 7 51 37 37 5 9 5 
9 7 32 67 32 3 5 7 
5 9 35 28 28 8 8 5 
9 4 31 51 45 2 2 0 
9 5 42 34 35 6 0 6 
1 3 30 57 61 1 8 7 
0 1 37 54 45 1 8 2 
1 6 30 76 67 6 1 7 
6 1 4 59 25 8 9 3 
0 1 37 17 61 5 3 0 
6 4 26 47 43 3 3 8 
8 7 15 38 67 5 6 7 
9 5 0 63 81 3 9 6 
6 8 32 45 68 9 5 0 
8 6 23 43 43 2 9 5 
9 5 49 45 65 2 4 2 
6 2 0 63 43 1 1 2 
8 6 37 48 68 1 1 9 
1 8 3 18 36 3 4 4 
9 9 58 75 43 3 2 7 
8 9 36 43 60 0 3 5 
3 8 24 41 25 1 4 6 
7 1 13 50 25 1 5 4 
3 3 64 26 36 2 5 2 
2 7 41 88 17 6 7 8 
4 7 47 82 31 9 0 8 
3 4 17 57 31 6 1 9 
6 1 42 50 48 5 0 6 
6 4 12 21 37 2 3 1 
0 5 10 35 79 3 0 8 
6 1 64 21 55 1 2 5 
5 7 0 40 40 9 0 3 
5 3 30 72 54 8 2 9 
7 7 57 80 40 4 5 9 
1 5 38 58 49 7 2 2 
0 6 51 77 47 0 6 1 
7 8 50 53 56 0 1 3 
9 0 60 81 43 7 6 3 
1 2 42 58 83 5 1 0 
1 5 26 62 27 1 3 3 
1 5 42 31 67 9 9 7 
7 5 80 50 21 1 2 1 
4 3 15 29 26 2 1 4 
6 8 39 65 78 6 9 2 
4 5 22 27 20 6 7 9 
2 2 9 79 84 8 5 7 
5 6 30 36 76 4 1 4 
7 2 32 34 56 5 8 7 
9 3 48 46 68 9 2 3 
7 4 47 55 51 8 2 2 
8 9 33 38 42 7 4 5 
1 8 30 37 40 9 7 9 
3 4 64 61 61 9 0 2 
9 3 68 36 70 0 1 8 
3 0 27 50 51 1 0 0 
2 8 57 43 43 7 7 7 
9 8 41 17 27 5 0 1 
0 9 10 47 64 5 4 7 
0 5 15 73 60 5 8 6 
2 1 57 67 68 9 4 4 
3 2 47 30 13 9 9 6 
4 9 14 21 53 9 3 4 
3 6 20 37 39 1 2 7 
2 6 7 41 64 5 9 3 
2 8 36 36 79 0 6 2 
9 5 25 72 0 9 0 8 
0 5 49 22 30 2 2 4 
4 4 36 33 13 0 3 8 
8 0 34 93 19 7 9 7 
5 6 46 60 77 7 4 4 
3 7 1 66 60 7 5 8 
8 6 58 34 47 8 4 5 
4 8 19 55 82 3 0 8 
4 4 46 52 26 6 5 2 
7 3 46 18 42 1 2 7 
0 5 29 70 41 1 8 2 
4 5 38 55 60 2 6 1 
4 1 1 26 27 2 5 0 
8 9 0 51 18 0 2 9 
1 1 16 81 71 4 6 6 
0 0 51 72 55 5 4 0 
3 4 17 25 67 2 0 2 
6 7 1 34 70 0 8 8 
2 4 49 88 54 5 9 0 
3 9 44 66 58 2 7 0 
8 0 11 40 58 4 0 3 
6 7 13 66 54 8 6 1 
0 3 0 60 17 5 5 7 
9 7 53 88 48 9 7 2 
7 1 0 42 85 6 0 5 
0 7 48 15 89 8 9 8 
2 1 48 60 23 4 8 0 
2 5 30 60 48 4 8 9 
0 9 26 3 56 1 8 9 
3 6 15 58 71 0 6 9 
6 6 47 51 18 7 1 5 
2 4 23 54 41 5 2 6 
0 0 57 47 26 1 9 1 
8 1 35 67 44 2 1 0 
1 2 40 48 36 0 6 3 
9 0 29 59 37 3 4 7 
9 2 43 77 53 4 6 2 
7 1 27 41 45 0 5 5 
8 0 15 47 69 4 2 9 
8 4 33 66 45 5 1 4 
1 2 67 33 47 2 8 0 
6 0 30 49 54 5 5 5 
7 0 40 53 64 2 2 9 
5 5 44 48 78 5 6 6 
3 2 41 60 31 7 6 5 
9 3 63 31 21 0 1 3 
3 7 19 15 43 6 2 4 
2 8 28 35 5 9 4 4 
5 7 14 32 17 6 8 3 
7 3 37 20 69 4 7 9 
6 8 47 20 39 6 0 6 
3 7 29 37 51 9 6 1 
5 6 53 29 85 6 5 1 
4 6 57 22 38 2 8 8 
4 5 46 51 26 8 9 8 
0 1 15 55 56 2 9 7 
8 4 12 24 50 6 3 2 
1 1 36 31 48 0 7 5 
9 7 25 19 54 8 1 7 
2 8 13 42 34 8 2 1 
9 2 21 51 54 7 1 5 
4 5 47 63 55 8 7 8 
7 9 7 40 38 1 9 3 
8 2 50 56 85 9 2 6 
7 8 26 95 36 2 8 1 
9 2 23 72 49 0 4 5 
3 4 8 67 74 0 5 8 
6 8 0 36 63 8 3 7 
0 0 10 7 25 1 4 6 
7 9 23 56 50 2 9 6 
1 9 30 57 41 3 2 0 
0 3 0 36 3 0 4 7 
5 3 27 45 32 9 1 5 
9 2 8 65 45 2 9 8 
4 3 17 56 54 9 8 2 
9 8 0 22 30 9 2 9 
0 6 31 51 40 4 6 6 
4 3 54 64 26 4 7 1 
1 1 45 54 45 3 0 3 
2 0 51 67 55 9 6 6 
6 3 42 38 39 4 7 0 
7 8 19 59 96 4 2 4 
0 5 65 50 61 0 5 2 
0 0 0 33 43 8 4 8 
9 3 10 42 39 9 0 1 
9 2 23 72 49 0 4 9 
0 9 24 45 34 3 1 6 
1 3 34 48 34 5 6 9 
4 9 14 28 40 3 1 7 
0 0 36 35 55 9 1 7 
7 9 22 44 30 6 3 5 
2 0 14 39 45 6 6 7 
9 8 62 59 62 8 0 1 
5 9 25 59 44 7 5 0 
1 1 49 86 34 2 9 7 
5 8 7 21 42 1 9 6 
1 8 20 48 20 5 9 5 
8 9 51 29 25 7 0 2 
5 0 35 58 35 7 5 8 
5 6 3 26 40 0 1 6 
6 2 51 68 49 9 6 5 
8 7 26 40 71 1 5 7 
9 0 49 41 9 7 1 1 
0 8 32 30 5 2 4 1 
1 5 8 73 36 3 8 6 
2 5 28 49 42 7 0 9 
5 3 38 42 43 6 5 4 
2 0 44 83 28 5 6 9 
6 6 0 17 71 8 2 3 
3 3 28 60 58 8 7 7 
6 9 6 46 64 5 3 2 
9 1 48 42 57 3 5 3 
3 5 7 9 100 4 4 7 
3 6 31 42 44 8 7 2 
0 3 2 30 78 1 7 0 
1 7 44 62 27 7 2 9 
8 7 23 60 60 8 7 8 
4 2 22 62 70 8 4 6 
5 6 45 54 52 9 7 2 
6 6 55 20 0 7 4 2 
7 4 7 60 68 1 2 6 
9 3 34 18 46 3 3 5 
4 2 42 42 25 8 6 4 
3 8 8 45 53 0 3 0 
3 1 33 43 53 3 1 5 
1 5 41 17 69 0 3 5 
3 5 30 49 66 6 4 9 
7 0 34 78 51 8 6 2 
9 5 0 79 48 6 1 0 
1 3 14 40 49 2 2 0 
4 8 26 50 52 9 6 2 
4 4 8 68 38 0 3 1 
5 9 23 60 33 4 1 2 
5 9 33 29 58 8 7 0 
4 4 24 74 51 9 5 2 
5 9 22 39 61 6 9 3 
1 6 11 70 59 3 9 8 
7 1 18 16 64 2 6 8 
6 5 33 64 54 1 4 5 
5 8 62 65 40 8 2 4 
5 4 26 8 54 2 6 0 
9 3 37 65 52 1 7 7 
8 8 10 68 69 9 4 1 
2 1 5 42 37 7 3 6 
6 2 11 53 20 6 6 4 
2 1 44 18 17 5 3 2 
8 8 61 61 66 8 7 1 
4 0 25 74 40 8 3 6 
0 7 31 55 58 4 1 0 
7 4 14 7 56 3 6 6 
5 9 9 52 74 9 1 2 
3 5 24 46 57 9 6 0 
9 1 55 41 68 4 7 0 
9 3 56 80 47 0 6 6 
6 8 50 51 92 5 7 5 
7 1 78 73 30 2 6 0 
2 2 34 81 35 2 0 2 
7 7 13 32 50 0 9 5 
2 4 14 28 46 2 3 3 
4 8 0 77 40 5 9 9 
3 7 0 46 15 7 1 9 
1 7 51 93 57 9 0 5 
1 5 13 56 63 8 4 7 
4 0 35 47 49 7 9 3 
8 4 58 47 60 7 7 8 
2 8 33 61 39 0 3 1 
4 2 22 81 65 3 3 7 
0 9 21 69 70 3 9 9 
3 9 12 44 59 3 3 2 
2 8 49 61 65 7 0 7 
9 7 25 77 41 6 1 3 
9 4 46 29 52 4 5 5 
6 8 33 54 70 3 0 3 
2 1 8 78 66 8 7 5 
7 2 33 39 71 7 0 1 
2 2 29 49 31 5 7 0 
7 7 22 41 64 9 9 6 
5 6 29 12 65 3 0 4 
9 8 40 32 51 1 9 8 
4 3 61 45 50 9 5 2 
4 1 0 37 59 0 5 5 
0 9 29 34 57 0 7 5 
2 3 36 61 31 9 9 7 
4 7 0 59 56 1 0 5 
0 4 50 61 27 7 0 4 
2 1 46 70 48 0 6 6 
4 9 39 48 39 2 3 4 
4 9 0 74 61 5 7 2 
8 3 0 56 34 3 0 5 
2 8 75 65 77 6 5 8 
9 9 35 54 50 4 3 0 
6 4 0 22 56 6 1 9 
4 8 0 45 41 3 1 3 
0 4 41 93 65 7 0 5 
1 8 35 26 50 1 9 7 
8 7 41 43 68 4 4 5 
6 8 29 46 16 7 6 5 
3 3 0 18 48 1 2 5 
9 1 50 31 46 7 1 5 
8 2 27 30 61 0 8 9 
6 7 6 68 78 0 6 0 
0 9 23 52 0 5 1 5 
3 3 54 93 119 3 0 2 
8 9 6 60 59 5 7 4 
9 7 68 72 44 7 4 2 
6 2 31 53 39 1 6 7 
8 3 6 69 35 9 2 3 
2 1 0 44 67 6 6 6 
6 2 68 48 51 8 2 3 
2 4 68 68 83 9 9 0 
2 6 12 66 13 6 3 4 
6 0 26 34 38 8 7 8 
3 8 0 47 97 6 1 7 
9 5 23 57 53 5 1 7 
6 9 22 64 35 0 1 9 
5 7 26 80 16 8 4 3 
3 1 30 72 29 1 3 2 
1 1 0 32 70 8 6 0 
3 5 30 86 44 6 1 5 
1 7 7 31 28 5 6 6 
3 3 40 57 40 5 1 1 
8 1 1 68 23 5 3 5 
0 0 51 79 47 9 7 3 
2 5 55 32 60 3 3 5 
7 3 38 89 50 8 1 7 
3 5 14 55 33 5 2 3 
1 0 5 52 64 9 2 7 
8 6 32 10 37 1 4 3 
6 6 4 65 42 0 3 5 
6 5 28 25 66 3 0 3 
8 2 55 71 68 4 8 0 
2 4 28 32 67 0 9 6 
1 0 10 30 30 0 1 0 
4 9 53 22 69 9 1 8 
1 6 12 41 19 9 2 2 
0 8 27 11 33 7 0 9 
1 7 62 7 21 8 2 3 
4 4 49 50 21 3 2 8 
9 1 16 46 35 1 3 4 
0 6 46 46 67 1 0 8 
8 6 29 52 64 1 5 7 
7 0 43 70 23 5 6 4 
1 0 34 15 52 6 4 9 
3 0 5 28 63 5 4 7 
0 8 42 37 41 2 6 8 
7 2 25 70 38 8 5 5 
0 2 17 67 39 8 8 7 
0 2 47 47 67 7 3 9 
4 7 63 69 50 9 8 7 
5 1 0 77 54 7 0 2 
0 8 71 45 63 1 4 8 
2 9 49 28 14 6 1 2 
2 2 23 38 66 8 8 5 
9 0 59 54 45 6 8 0 
1 6 46 34 49 6 3 1 
4 3 57 77 46 1 4 1 
3 3 0 91 61 9 3 4 
2 9 29 84 78 0 9 1 
0 0 43 44 92 8 6 6 
9 6 35 53 57 0 3 1 
1 2 19 68 83 5 3 4 
1 7 48 58 69 2 5 2 
8 7 20 55 64 0 5 8 
3 0 0 5 50 6 6 1 
1 1 75 44 94 8 2 4 
0 2 4 98 49 5 2 5 
9 3 18 83 24 6 1 0 
5 6 16 73 54 4 4 2 
4 3 34 55 44 9 7 3 
1 6 26 72 35 4 7 8 
5 3 34 49 29 5 7 9 
5 7 19 11 69 2 4 9 
5 4 3 73 60 1 6 9 
5 4 27 52 33 8 7 2 
7 0 43 48 26 7 1 6 
5 0 18 71 56 5 5 3 
3 3 0 31 70 8 1 7 
2 7 48 39 82 5 6 6 
5 2 13 44 42 9 2 8 
5 0 0 71 28 5 0 5 
9 1 30 65 87 2 4 7 
4 2 110 75 70 6 0 4 
4 6 0 62 15 4 9 0 
5 9 32 47 29 4 9 0 
1 1 41 55 63 6 3 6 
7 2 26 68 44 3 4 6 
4 8 33 73 74 7 2 8 
3 5 17 19 28 5 4 4 
4 6 44 37 57 2 0 4 
5 4 66 41 63 4 3 7 
1 2 31 58 34 7 4 7 
3 7 0 54 57 2 1 5 
9 7 9 44 63 1 6 8 
5 8 22 16 77 0 3 9 
4 8 20 41 34 3 2 4 
0 6 24 54 64 6 0 3 
4 1 0 54 50 3 4 6 
6 5 0 76 19 2 0 0 
5 3 5 37 36 2 4 1 
1 0 34 80 32 0 8 0 
9 6 34 65 39 1 5 1 
3 7 0 52 36 5 2 8 
3 4 10 35 68 3 4 8 
7 1 6 76 58 2 7 8 
9 7 33 44 18 6 3 6 
9 5 7 39 28 7 6 2 
5 8 18 28 44 6 1 3 
7 6 16 87 77 2 4 0 
1 6 6 47 48 1 0 3 
1 2 17 49 41 6 1 7 
6 7 11 63 39 9 4 1 
5 1 32 51 40 5 0 6 
9 6 13 31 48 2 9 0 
5 6 8 98 42 6 8 9 
6 8 40 37 60 7 1 8 
5 0 23 28 35 6 7 5 
0 5 40 38 19 2 1 9 
2 7 21 95 37 5 8 1 
8 7 61 70 53 0 2 6 
4 5 49 70 38 9 1 8 
1 4 58 36 88 6 3 6 
1 9 37 29 51 4 2 2 
1 9 23 63 46 6 5 2 
3 9 17 89 73 3 0 2 
7 5 0 50 12 3 3 8 
8 5 0 37 33 8 9 8 
0 5 18 68 74 2 4 4 
6 7 36 32 16 3 9 1 
3 5 61 54 44 8 1 6 
8 6 8 17 37 3 3 3 
0 9 10 30 46 9 6 9 
9 5 48 44 46 8 9 1 
2 9 24 42 55 1 9 2 
0 0 29 59 73 0 1 9 
3 6 9 25 19 1 9 6 
5 5 41 66 53 3 0 4 
9 2 24 43 30 2 5 3 
6 7 29 49 35 8 8 1 
6 6 14 60 48 0 8 9 
4 5 24 42 40 0 2 2 
4 6 18 37 42 6 1 0 
6 8 12 68 70 2 3 5 
0 5 12 45 29 2 1 9 
9 0 43 28 70 5 4 5 
7 5 67 8 15 8 9 7 
4 4 12 35 12 7 3 6 
0 0 66 67 72 2 0 0 
2 8 17 32 56 3 8 5 
5 2 19 67 56 9 9 8 
4 5 48 56 36 6 0 9 
8 0 32 41 71 8 7 5 
7 0 4 47 52 5 0 9 
9 6 79 56 45 1 8 1 
5 0 52 26 60 2 1 0 
2 4 69 56 48 5 5 4 
2 8 27 42 62 7 9 1 
3 5 11 51 40 7 9 0 
0 0 36 26 32 1 8 4 
0 5 16 57 15 4 3 7 
8 9 51 93 43 4 2 2 
8 4 35 61 7 9 7 8 
9 1 0 79 28 0 9 5 
7 8 4 31 50 6 3 9 
9 0 18 98 31 0 7 2 
5 0 10 57 43 3 6 9 
5 9 0 39 76 1 2 0 
1 7 28 50 52 3 2 5 
2 4 0 16 56 1 2 0 
7 6 50 27 60 9 8 7 
0 1 19 58 49 0 3 6 
2 1 35 55 60 6 8 3 
4 6 23 50 42 4 8 7 
1 5 54 37 70 7 5 3 
8 0 31 70 45 4 8 5 
6 5 37 40 79 0 4 1 
4 0 35 28 64 2 3 5 
8 1 42 44 57 7 0 7 
3 0 3 46 62 4 0 4 
0 3 29 94 77 0 0 1 
1 6 27 72 48 7 5 1 
1 1 71 11 45 5 1 8 
8 7 74 89 38 1 4 0 
6 3 50 32 50 9 1 7 
7 0 29 55 61 8 9 8 
7 8 4 30 48 4 4 7 
2 1 11 97 33 9 0 5 
0 2 21 47 28 3 0 4 
7 6 37 84 45 0 8 7 
1 2 46 68 51 1 2 1 
1 7 41 62 27 7 1 1 
6 1 65 17 70 8 2 8 
1 6 4 41 49 0 9 5 
6 4 18 39 51 5 8 0 
4 0 19 59 75 4 0 4 
9 3 12 48 56 7 6 4 
8 9 42 64 33 2 1 2 
4 2 37 45 70 2 1 4 
5 5 33 34 70 9 8 1 
2 7 73 37 56 2 9 9 
9 7 1 45 42 1 5 2 
0 6 52 66 54 2 7 6 
2 0 0 71 32 5 8 2 
9 6 15 63 29 8 5 9 
5 5 59 84 34 7 3 2 
3 6 41 22 59 8 7 6 
1 5 0 75 83 7 3 4 
